run_id,gpu_id,n_gpu_active,mode,W_SM_KiB,blocks_per_SM,threads_per_block,active_SM,ITER,sweeps,elapsed_s,E_before_mJ,E_after_mJ,delta_E_J,idle_baseline_J,net_E_J,N_MMA,FLOP,input_bits,pJ_per_FLOP,pJ_per_input_bit,ncu_tensor_inst,ncu_shared_bytes,ncu_l2_bytes,ncu_dram_bytes,ncu_spill_bytes,smid_histogram_ok,clock_sm_mhz,clock_mem_mhz,temp_C,notes
empty_1782903104302_r0,0,1,empty,4096,2,32,82,981526578,479262,1.108433079,24759631128,24759830259,199.131,156.203120004,42.9278799957,0,0,0,0,0,0,0,0,0,0,true,1935,9501,63,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=142685;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=183162;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;
empty_1782903106729_r0,0,1,empty,4096,4,32,82,957037335,934607,1.085766116,24760016313,24760244355,228.042,154.689062073,73.3529379273,0,0,0,0,0,0,0,0,0,0,true,1935,9501,65,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=145296;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=209260;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=328;smid_max_blocks_on_sm=4;
empty_1782903109167_r0,0,1,empty,4096,8,32,82,901267750,1760289,1.105020306,24760440876,24760740683,299.807,164.579447434,135.227552566,0,0,0,0,0,0,0,0,0,0,true,1935,9501,68,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=148430;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=261842;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=656;smid_max_blocks_on_sm=8;
empty_1782903111677_r0,0,1,empty,4096,16,32,82,669617080,2615692,1.155186086,24760934027,24761279834,345.807,166.687503604,179.119496396,0,0,0,0,0,0,0,0,0,0,true,1935,9501,72,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=152032;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=298443;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;
empty_1782903114226_r0,0,1,empty,8192,1,32,82,942942026,115106,1.069633615,24761482437,24761667996,185.559,149.966487161,35.5925128389,0,0,0,0,0,0,0,0,0,0,true,1935,9501,63,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=145655;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=170451;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;
empty_1782903116570_r0,0,1,empty,8192,2,32,82,962868739,235076,1.0067156,24761863942,24762065039,201.097,154.76566273,46.3313372699,0,0,0,0,0,0,0,0,0,0,true,1935,9501,64,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=142057;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=184483;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;
empty_1782903119073_r0,0,1,empty,8192,4,32,82,998765351,487679,1.139323987,24762269403,24762500476,231.073,160.317691688,70.7553083123,0,0,0,0,0,0,0,0,0,0,true,1935,9501,66,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=145654;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=212696;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=328;smid_max_blocks_on_sm=4;
empty_1782903121512_r0,0,1,empty,8192,8,32,82,905794352,884565,1.09442767,24762707055,24762969527,262.472,160.639446085,101.832553915,0,0,0,0,0,0,0,0,0,0,true,1935,9501,69,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=148012;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=252576;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=656;smid_max_blocks_on_sm=8;
empty_1782903123878_r0,0,1,empty,8192,16,32,82,655749962,1280762,1.024476919,24763185543,24763512121,326.578,144.086343751,182.491656249,0,0,0,0,0,0,0,0,0,0,true,1920,9501,73,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=153330;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=300679;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;
empty_1782903126330_r0,0,1,empty,16384,1,32,82,960272691,58611,1.086530365,24763696837,24763883079,186.242,153.512105839,32.7298941609,0,0,0,0,0,0,0,0,0,0,true,1935,9501,64,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=143991;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=172450;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;
